Place,Year
"S. Chiara (Fondamenta, Canale).",1592
"S. Chiara (Fondamenta, Canale).",1594
"S. Chiara (Fondamenta, Canale).",1595
"S. Chiara (Fondamenta, Canale).",1650
"S. Chiara (Fondamenta, Canale).",1806
"S. Chiara (Fondamenta, Canale).",1806
"S. Chiara (Fondamenta, Canale).",1815
"S. Chiara (Fondamenta, Canale).",1819
"S. Chiara (Fondamenta, Canale).",1846
"S. Cosmo (Campazzo, Campo, Ponte)  alla Giudecca.",1481
"S. Cosmo (Campazzo, Campo, Ponte)  alla Giudecca.",1492
"S. Cosmo (Campazzo, Campo, Ponte)  alla Giudecca.",1519
"S. Cosmo (Campazzo, Campo, Ponte)  alla Giudecca.",1523
"S. Cosmo (Campazzo, Campo, Ponte)  alla Giudecca.",1583
"S. Daniele (Ponte, Rio, Campo, Ramo).",820
"S. Daniele (Ponte, Rio, Campo, Ramo).",1138
"S. Daniele (Ponte, Rio, Campo, Ramo).",1219
"S. Daniele (Ponte, Rio, Campo, Ramo).",1437
"S. Daniele (Ponte, Rio, Campo, Ramo).",1550
"S. Daniele (Ponte, Rio, Campo, Ramo).",1839
"S. Domenico (Calle, Ramo, Sottoportico, Corte)  a Castello.",1317
"S. Domenico (Calle, Ramo, Sottoportico, Corte)  a Castello.",1391
"S. Domenico (Calle, Ramo, Sottoportico, Corte)  a Castello.",1560
"S. Domenico (Calle, Ramo, Sottoportico, Corte)  a Castello.",1807
S. Domenico (Calle)  presso le «Zattere».,1510
S. Domenico (Calle)  presso le «Zattere».,1661
"S. Eufemia (Parrocchia, Fondamenta, Campiello, Ponte, Rio di)  alla Giudecca.",865
"S. Eufemia (Parrocchia, Fondamenta, Campiello, Ponte, Rio di)  alla Giudecca.",1371
"S. Eufemia (Parrocchia, Fondamenta, Campiello, Ponte, Rio di)  alla Giudecca.",1437
"S. Eufemia (Parrocchia, Fondamenta, Campiello, Ponte, Rio di)  alla Giudecca.",1440
"S. Eufemia (Parrocchia, Fondamenta, Campiello, Ponte, Rio di)  alla Giudecca.",1810
"S. Eufemia (Parrocchia, Fondamenta, Campiello, Ponte, Rio di)  alla Giudecca.",1822
"S. Fantino (Campo, Ponte).",1535
"S. Fantino (Campo, Ponte).",1550
"S. Fantino (Campo, Ponte).",1564
"S. Fantino (Campo, Ponte).",1650
"S. Fantino (Campo, Ponte).",1661
"S. Fantino (Campo, Ponte).",1713
"S. Fantino (Campo, Ponte).",1810
"S. Fantino (Campo, Ponte).",1819
"S. Fantino (Campo, Ponte).",1842
"S. Felice (Parrocchia, Fondamenta, Rio, Campo, Traghetto, Ponte, Ramo e Ponte, Ponte Nuovo).",960
"S. Felice (Parrocchia, Fondamenta, Rio, Campo, Traghetto, Ponte, Ramo e Ponte, Ponte Nuovo).",966
"S. Felice (Parrocchia, Fondamenta, Rio, Campo, Traghetto, Ponte, Ramo e Ponte, Ponte Nuovo).",1267
"S. Felice (Parrocchia, Fondamenta, Rio, Campo, Traghetto, Ponte, Ramo e Ponte, Ponte Nuovo).",1624
"S. Felice (Parrocchia, Fondamenta, Rio, Campo, Traghetto, Ponte, Ramo e Ponte, Ponte Nuovo).",1650
"S. Felice (Parrocchia, Fondamenta, Rio, Campo, Traghetto, Ponte, Ramo e Ponte, Ponte Nuovo).",1810
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",873
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1050
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1297
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1679
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1733
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1741
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1741
"S. Fosca (Campo, Ponte, Rio, Salizzada, Calle).",1810
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1543
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1562
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1581
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1582
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1736
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1758
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1760
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1810
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1810
"S. Francesc o della Vigna (Parrocchia, Campo, Ponte, Rio, Salizzada).",1836
S. Francesco di Paola (Calle).,1296
S. Francesco di Paola (Calle).,1588
S. Francesco di Paola (Calle).,1619
S. Francesco di Paola (Calle).,1806
S. Gaetano (Campiello)  a S. Fantino.,1752
S. Gaetano (Campiello)  a S. Fantino.,1754
"S. Gallo (Calle, Ramo, Ponte).",1581
"S. Gallo (Calle, Ramo, Ponte).",1703
"S. Gallo (Calle, Ramo, Ponte).",1703
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1150
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1174
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1223
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1292
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1570
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1573
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1574
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1584
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1589
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1615
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1658
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1742
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1753
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1810
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1844
"S. Geremia (Parrocchia, Salizzada, Campo, Traghetto).",1849
S. Giacomo (Sottoportico di)  a Rialto.,421
S. Giacomo (Sottoportico di)  a Rialto.,428
S. Giacomo (Sottoportico di)  a Rialto.,540
S. Giacomo (Sottoportico di)  a Rialto.,1177
S. Giacomo (Sottoportico di)  a Rialto.,1600
S. Giacomo (Sottoportico di)  a Rialto.,1758
S. Giacomo (Sottoportico di)  a Rialto.,1810
S. Giacomo (Sottoportico di)  a Rialto.,1860
"S. Giacomo (Campo, Fondamenta)  alla Giudecca.",1338
"S. Giacomo (Campo, Fondamenta)  alla Giudecca.",1343
"S. Giacomo (Campo, Fondamenta)  alla Giudecca.",1371
"S. Giacomo dall’Orio (Parrocchia, Campo, Rio).",1050
"S. Giacomo dall’Orio (Parrocchia, Campo, Rio).",1225
"S. Giacomo dall’Orio (Parrocchia, Campo, Rio).",1650
"S. Giacomo dall’Orio (Parrocchia, Campo, Rio).",1711
"S. Giacomo dall’Orio (Parrocchia, Campo, Rio).",1810
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1250
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1350
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1368
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1418
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1630
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1727
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1736
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1756
"S. Gioachino (Calle, Ponte, Fondamenta, Ramo) a Castello .",1806
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1378
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1390
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1434
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1450
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1471
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1493
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1503
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1550
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1597
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1688
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1794
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1812
"S. Giobbe (Fondamenta, Campo, Ponte, Rio di).",1859
"S. Giovanni (Campiello, Rio).",970
"S. Giovanni (Campiello, Rio).",1582
S. Giovanni (Calle) a S.  Vito.,1532
S. Giovanni (Calle) a S.  Vito.,1542
S. Giovanni (Calle) a S.  Vito.,1602
S. Giovanni di Malta (Corte).,1312
S. Giovanni di Malta (Corte).,1650
S. Giovanni di Malta (Corte).,1758
S. Giovanni di Malta (Corte).,1839
"S. Giovanni Grisostomo (Ponte, Rio, Salizzada, Campo).",1080
"S. Giovanni Grisostomo (Ponte, Rio, Salizzada, Campo).",1475
"S. Giovanni Grisostomo (Ponte, Rio, Salizzada, Campo).",1488
"S. Giovanni Grisostomo (Ponte, Rio, Salizzada, Campo).",1497
"S. Giovanni Grisostomo (Ponte, Rio, Salizzada, Campo).",1540
"S. Giovanni Grisostomo (Ponte, Rio, Salizzada, Campo).",1810
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1504
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1519
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1551
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1573
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1599
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1731
"S. Giovanni Laterano (Fondamenta, Rio, Calle, Fondamenta, Rio, Calle, Campiello).",1810
S. Giovanni Novo (Campo).,968
S. Giovanni Novo (Campo).,1463
S. Giovanni Novo (Campo).,1520
S. Giovanni Novo (Campo).,1808
S. Giovanni Novo (Campo).,1810
"S. Girolamo (Fondamenta, Ponte, Rio, Fondamenta, Chiovere).",1364
"S. Girolamo (Fondamenta, Ponte, Rio, Fondamenta, Chiovere).",1425
"S. Girolamo (Fondamenta, Ponte, Rio, Fondamenta, Chiovere).",1456
"S. Girolamo (Fondamenta, Ponte, Rio, Fondamenta, Chiovere).",1705
"S. Girolamo (Fondamenta, Ponte, Rio, Fondamenta, Chiovere).",1814
"S. Giuseppe (Secco, Squero, Fondamenta, Ponte, Rio, Campo, Rio Terrà).",1530
"S. Giuseppe (Secco, Squero, Fondamenta, Ponte, Rio, Campo, Rio Terrà).",1643
"S. Giuseppe (Secco, Squero, Fondamenta, Ponte, Rio, Campo, Rio Terrà).",1801
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",750
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1219
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1448
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1537
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1538
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1542
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1571
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1640
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1650
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1668
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1747
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1750
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1810
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1841
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1844
"S. Giustina (Campo, Fondamenta, Rio, Ponte, Salizzada, Campiello).",1850
S. Leonardo (Campo).,1025
S. Leonardo (Campo).,1343
S. Leonardo (Campo).,1419
S. Leonardo (Campo).,1794
S. Leonardo (Campo).,1807
"S. Lio (Salizzada, Campo).",1054
"S. Lio (Salizzada, Campo).",1619
"S. Lio (Salizzada, Campo).",1650
"S. Lio (Salizzada, Campo).",1783
"S. Lio (Salizzada, Campo).",1810
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",854
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1105
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1550
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1592
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1602
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1650
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1810
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1812
"S. Lorenzo (Fondamenta, Ponte, Rio, Campo, Fondamenta, Ramo della Fondamenta).",1817
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1150
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1310
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1310
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1442
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1581
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1650
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1810
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1827
"S. Luca (Campo, Ramo va in Campo, Salizzada, Rio).",1832
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1192
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1280
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1444
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1450
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1476
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1478
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1491
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1565
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1589
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1592
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1609
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1611
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1617
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1638
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1810
"S. Lucia (Fondamenta, Nuova Fondamenta della Dogana principale, Calle del Traghetto di).",1861
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",828
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",888
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",911
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",976
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1043
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1071
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1094
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1180
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1329
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1489
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1510
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1514
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1807
"S. Marco (Sestiere, Parrocchia, Piazza, Piazzetta, Canale di).",1810
"S. Marcuola (Campo, Rio, Traghetto). La chiesa dei Santi Ermagora e Fortunato, «vulgo S. Marcuola»,  venne fondata, come si crede, dai profughi del continente all’epoca dell’invasione dei Longobardi sopra un’isola chiamata Lemeneo, e rifabb ricata nel secolo XII dalle famiglie Memmo e Lupanizza dopo un incendio che, sviluppatosi in causa d’orribile terremoto, l’aveva distrutta. Ebbe consecrazione nel 1332, oltreché sotto il titolo dei Santi Ermagora e Fortunato, sotto quello della Beata Vergi ne e di S. Giovanni Battista, del qual Santo conserva tuttora la destra, trasportata d’Alessandria, e rimasta, come si crede, miracolosamente illesa dall’incendio summentovato. Un’altra volta fu rifabbricata questa chiesa dal 1728 al 1736 sul disegno di Gi orgio Massari. Ebbe l’ultima consecrazione nel 1779 per cura di Federico Maria Giovanelli patriarca di Venezia. Non si sa l’epoca dell’istituzione della parrocchia.",979
"S. Marcuola (Campo, Rio, Traghetto). La chiesa dei Santi Ermagora e Fortunato, «vulgo S. Marcuola»,  venne fondata, come si crede, dai profughi del continente all’epoca dell’invasione dei Longobardi sopra un’isola chiamata Lemeneo, e rifabb ricata nel secolo XII dalle famiglie Memmo e Lupanizza dopo un incendio che, sviluppatosi in causa d’orribile terremoto, l’aveva distrutta. Ebbe consecrazione nel 1332, oltreché sotto il titolo dei Santi Ermagora e Fortunato, sotto quello della Beata Vergi ne e di S. Giovanni Battista, del qual Santo conserva tuttora la destra, trasportata d’Alessandria, e rimasta, come si crede, miracolosamente illesa dall’incendio summentovato. Un’altra volta fu rifabbricata questa chiesa dal 1728 al 1736 sul disegno di Gi orgio Massari. Ebbe l’ultima consecrazione nel 1779 per cura di Federico Maria Giovanelli patriarca di Venezia. Non si sa l’epoca dell’istituzione della parrocchia.",1230
"S. Marcuola (Campo, Rio, Traghetto). La chiesa dei Santi Ermagora e Fortunato, «vulgo S. Marcuola»,  venne fondata, come si crede, dai profughi del continente all’epoca dell’invasione dei Longobardi sopra un’isola chiamata Lemeneo, e rifabb ricata nel secolo XII dalle famiglie Memmo e Lupanizza dopo un incendio che, sviluppatosi in causa d’orribile terremoto, l’aveva distrutta. Ebbe consecrazione nel 1332, oltreché sotto il titolo dei Santi Ermagora e Fortunato, sotto quello della Beata Vergi ne e di S. Giovanni Battista, del qual Santo conserva tuttora la destra, trasportata d’Alessandria, e rimasta, come si crede, miracolosamente illesa dall’incendio summentovato. Un’altra volta fu rifabbricata questa chiesa dal 1728 al 1736 sul disegno di Gi orgio Massari. Ebbe l’ultima consecrazione nel 1779 per cura di Federico Maria Giovanelli patriarca di Venezia. Non si sa l’epoca dell’istituzione della parrocchia.",1610
"S. Marcuola (Campo, Rio, Traghetto). La chiesa dei Santi Ermagora e Fortunato, «vulgo S. Marcuola»,  venne fondata, come si crede, dai profughi del continente all’epoca dell’invasione dei Longobardi sopra un’isola chiamata Lemeneo, e rifabb ricata nel secolo XII dalle famiglie Memmo e Lupanizza dopo un incendio che, sviluppatosi in causa d’orribile terremoto, l’aveva distrutta. Ebbe consecrazione nel 1332, oltreché sotto il titolo dei Santi Ermagora e Fortunato, sotto quello della Beata Vergi ne e di S. Giovanni Battista, del qual Santo conserva tuttora la destra, trasportata d’Alessandria, e rimasta, come si crede, miracolosamente illesa dall’incendio summentovato. Un’altra volta fu rifabbricata questa chiesa dal 1728 al 1736 sul disegno di Gi orgio Massari. Ebbe l’ultima consecrazione nel 1779 per cura di Federico Maria Giovanelli patriarca di Venezia. Non si sa l’epoca dell’istituzione della parrocchia.",1693
"S. Marcuola (Campo, Rio, Traghetto). La chiesa dei Santi Ermagora e Fortunato, «vulgo S. Marcuola»,  venne fondata, come si crede, dai profughi del continente all’epoca dell’invasione dei Longobardi sopra un’isola chiamata Lemeneo, e rifabb ricata nel secolo XII dalle famiglie Memmo e Lupanizza dopo un incendio che, sviluppatosi in causa d’orribile terremoto, l’aveva distrutta. Ebbe consecrazione nel 1332, oltreché sotto il titolo dei Santi Ermagora e Fortunato, sotto quello della Beata Vergi ne e di S. Giovanni Battista, del qual Santo conserva tuttora la destra, trasportata d’Alessandria, e rimasta, come si crede, miracolosamente illesa dall’incendio summentovato. Un’altra volta fu rifabbricata questa chiesa dal 1728 al 1736 sul disegno di Gi orgio Massari. Ebbe l’ultima consecrazione nel 1779 per cura di Federico Maria Giovanelli patriarca di Venezia. Non si sa l’epoca dell’istituzione della parrocchia.",1810
"S. Margarita (Campo, Ponte, Rio, Ponte).",836
"S. Margarita (Campo, Ponte, Rio, Ponte).",853
"S. Margarita (Campo, Ponte, Rio, Ponte).",1330
"S. Margarita (Campo, Ponte, Rio, Ponte).",1428
"S. Margarita (Campo, Ponte, Rio, Ponte).",1439
"S. Margarita (Campo, Ponte, Rio, Ponte).",1647
"S. Margarita (Campo, Ponte, Rio, Ponte).",1762
"S. Margarita (Campo, Ponte, Rio, Ponte).",1810
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",864
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1105
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1492
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1541
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1604
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1689
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1810
"S. Maria Formosa (Parrocchia, Campo, Rio, Borgoloco).",1842
"S. Maria Maggiore (Ponte, Rio, Fondamenta).",1497
"S. Maria Maggiore (Ponte, Rio, Fondamenta).",1502
"S. Maria Maggiore (Ponte, Rio, Fondamenta).",1503
"S. Maria Maggiore (Ponte, Rio, Fondamenta).",1594
"S. Maria Maggiore (Ponte, Rio, Fondamenta).",1805
"S. Maria Maggiore (Ponte, Rio, Fondamenta).",1817
"S. Maria Mater Domini (Ponte, Rio, Campo).",960
"S. Maria Mater Domini (Ponte, Rio, Campo).",1150
"S. Maria Mater Domini (Ponte, Rio, Campo).",1310
"S. Maria Mater Domini (Ponte, Rio, Campo).",1503
"S. Maria Mater Domini (Ponte, Rio, Campo).",1544
"S. Maria Mater Domini (Ponte, Rio, Campo).",1548
"S. Maria Mater Domini (Ponte, Rio, Campo).",1550
"S. Maria Mater Domini (Ponte, Rio, Campo).",1579
"S. Maria Mater Domini (Ponte, Rio, Campo).",1586
"S. Maria Mater Domini (Ponte, Rio, Campo).",1587
"S. Maria Mater Domini (Ponte, Rio, Campo).",1743
"S. Maria Mater Domini (Ponte, Rio, Campo).",1810
S. Maria Nova (Campo).,350
S. Maria Nova (Campo).,971
S. Maria Nova (Campo).,1350
S. Maria Nova (Campo).,1498
S. Maria Nova (Campo).,1535
S. Maria Nova (Campo).,1540
S. Maria Nova (Campo).,1650
S. Maria Nova (Campo).,1759
S. Maria Nova (Campo).,1760
S. Maria Nova (Campo).,1808
